uid,title,developer,ratings,avgrating,oldest_rating,category.1,category.2,invocation,privacy_policy,tos,dynamic,guidance,flashbriefing,smarthome,price,permission.Device_Address,permission.Alexa_Notifications,permission.Amazon_Pay,permission.Device_Country_and_Postal_Code,permission.Reminders,permission.Lists_Read_Access,permission.Lists_Write_Access,permission.Location_Services,permission.Email_Address,permission.First_Name,permission.Full_Name,permission.Mobile_Number,example.1,example.2,example.3,details
B07DDNZYKS,Flash Briefing Allociné,Webedia,11,"2,9 sur 5",2018,Cinéma et télévision,,,http://www.allocine.fr/service/charte.html,http://www.allocine.fr/service/conditions.html,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, demande à AlloCiné quels sont les meilleurs films de to...
     »","Retrouvez sur votre appareil connecté Amazon Echo l'essentiel de l'actu du jour avec AlloCiné, la référence ciné & séries.Accédez directement aux principales informations du jour avec La Rédac' AlloCiné : - Les dernières news sur les films du moment- Des infos sur les séries dont tout le monde parle... Garanti sans spoilers !- L'actualité de vos actrices et acteurs favoris- Rumeurs, castings, récompenses, box office... Ne ratez rien avec le Flash Briefing AlloCiné !"
B079P7DZ4D,Caméras IP Monocle RTSP/RTP,"shadeBlue, LLC",11,"2,7 sur 5",2019,Maison connectée,,,https://monoclecam.com/privacy,https://monoclecam.com/terms,True,True,False,True,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, montre la pépinière. »","« Alexa, montre la caméra de la cuisine. »","« Alexa, montre la caméra du garage. »","Monocle est un service de passerelle qui permet une intégration transparente de vos caméras RTSP/RTP basées sur un réseau IP privé (dans votre propre réseau ou via Internet via NAT) avec des services domotiques intelligents tels qu'Amazon Alexa.Il suffit de vous inscrire et de vous enregistrer sur MonocleCam.com et d'ajouter chacune de vos caméras et leurs informations de connexion à votre profil et Monocle intégrera vos caméras avec Amazon Alexa, vous permettant ainsi de les visionner sur n'importe quel appareil à écran pris en charge par Alexa (Spot et / ou Amazon Fire TV). Veuillez noter que les appareils avec écran Alexa ne supportent que les flux RTSP/RTP avec une vidéo codée en H.264.Un ensemble complet d'instructions étape par étape est fourni via ce lien:https://monoclecam.com/start.htmlREMARQUE: Monocle n'est pas un service cloud hébergeant directement ou fournissant un accès aux flux audio / vidéo de votre caméra, mais plutôt un service d'agrégation et d'intégration. Pour accéder aux flux audio / vidéo de votre caméra réseau, votre périphérique vidéo Amazon Echo doit pouvoir accéder directement au flux vidéo / audio de la caméra sur le réseau. Cela signifie que l’appareil Alexa doit être sur le même réseau privé que vos caméras ou que vous devez exposer vos caméras sur Internet en plaçant la caméra sur une connexion Internet publique ou en la plaçant derrière un routeur et en exposant le port RTSP de la caméra par routage en utilisant le NAT (traduction d'adresses réseau). L'approche la plus courante est de simplement disposer toutes les caméras et les appareils Alexa sur le même réseau privé."
B07RM58PZ3,Chronomètre-Moi !,DiiageMaurin,0,,-1,Lifestyle,Développement personnel,":
        chronomètre moi",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre chronomètre-moi »",« Démarre un chronomètre »,« Arrête le chronomètre »,"Que vous ayez un entraînement sportif à chronométrer, une séance d'apnée dans votre piscine privée ou n'importe quoi d'autre c'est la skill qu'il vous faut !Demandez de démarrer un chronomètre puis arrêtez-le."
B07BJ76B49,Blague à Tonton,Sebastien Stormacq,437,"3,3 sur 5",2018,Fantaisie et humour,,":
        blague à tonton",https://www.amazon.fr/gp/help/customer/display.html?nodeId=201909010,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, démarre les blagues à Tonton »","« Alexa, lance les blagues à Tonton »","« Alexa, demande à blagues à tonton une blague »",Demandez à Alexa une blague à Tonton ... et laissez vous surprendre.Vous connaissez des blagues à Tonton qu'Alexa ne connait pas ?  Envoyez les nous par email blagues@stormacq.com 
B07KWFGG23,Top des apps gratuites pour iPad CA Non Officiel,VoiceSkillsInc,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »",,"Restez au courant des ventes et des téléchargements les plus populaires d'Apple avec Le top 10 des applications iPad iOS gratuites en Canada, d'Apple.Mis à jour automatiquement tous les jours - de sorte que vous aurez toujours les informations actuelles. Tout ce que vous avez à faire est d’ajouter cette skill à votre Flash Briefing.Si vous trouvez cette skill utile, donnez-nous une évaluation 5 étoiles."
B081B24ZYL,Maison et domotique,Vincent26,0,,-1,Maison connectée,,,,https://www.maison-et-domotique.com,True,False,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »",Flux RSS maison-et-domotique.com
B081PDNKRS,Vikidia,Linedwell,0,,-1,Enfants,Contenus éducatifs,":
        viki dia",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,« Alexa demande à viki dia qui est molière »,"« Alexa, lance Devine mon nombre »",« Alexa lance College Fact »,"Cette skill effectue une recherche sur Vikidia, l’encyclopédie des 8-13 ans et retourne une brève réponse à la question posée par l'utilisateur."
B07MW8PYG9,Radio méditerranee var,ICREO,1,5 sur 5,2019,"Musique, radio et audio",Services de diffusion en continu,":
        radio mediterranee var",,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Radio méditerranee var »","« Alexa, lance Radio méditerranee var »","« Alexa, demande à Radio méditerranee var quelle est la chanson en cours »",écoutez radio méditerranée var et découvrez le meilleur du son des hits et des souvenirs disco funk
B07KWCHWTB,Top vidéos de musique d'Apple US Non Officiel,VoiceSkillsInc,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »",,"Restez au courant des ventes et des téléchargements les plus populaires d'Apple avec Le Top 10 des vidéos de musique en  États Unis, d'Apple.Mis à jour automatiquement tous les jours - de sorte que vous aurez toujours les informations actuelles. Tout ce que vous avez à faire est d’ajouter cette skill à votre Flash Briefing.Si vous trouvez cette skill utile, donnez-nous une évaluation 5 étoiles."
B07PRG7XRT,RadioNix,ICREO,1,5 sur 5,2019,"Musique, radio et audio",Services de diffusion en continu,":
        radio nix",,,True,True,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre RadioNix »","« Alexa, joue RadioNix »","« Alexa, demande à RadioNix quelle est la chanson en cours »",Radio amateur pour les fans de Rock et de la bonne musique internationale.
B07NJ46PXQ,La Chaîne Guitare,La Chaîne Guitare,0,,-1,"Musique, radio et audio",Podcasts,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, ouvre accords guitare »","La Chaîne Guitare est un média guitare sur Internet qui propose des interviews de musiciens dans tous les styles de musique ainsi que des chroniques pédagogiques, des tests de matériels et un accès à un forum privé de discussions avec les abonnés."
B07CRHR3GS,L'expression du jour par Linternaute.com,CCM Benchmark,1,5 sur 5,2018,Lifestyle,Développement personnel,,http://www.ccmbenchmark.com/donnees-personnelles?origin=www.linternaute.com,,True,False,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »","Recevez chaque jour, l'expression du jour avec Linternaute.com."
B07JZ8ZF93,La boite à dés,Baalius,3,"3,5 sur 5",2018,Jeux et culture générale,Jeux,":
        la boite à dés",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, lance La boite à dés »",« Alexa ouvre Mémoire de Fou »,"« Alexa, lance Jeu du pendu »","- Pour démarrer la skill dites ""Alexa, lance La boite à dés"".- Ensuite, dites ""je voudrais un dé"" suivi du nombre de faces.exemple : ""Je voudrais un dé 14"" ou ""Donne-moi un dé 25"".- Puis, Alexa lancera le dé et vous donnera la valeur."
B075TSRLBM,Sons Ambiants : Fontaine,Invoked Apps LLC,9,"3,9 sur 5",2018,"Musique, radio et audio",Services de diffusion en continu,":
        sons de fontaine",https://invokedapps.com/privacy,https://invokedapps.com/terms,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre Sons de Fontaine »","« Alexa, demande à Sons de Fontaine de mettre en boucle »","« Alexa, ouvre Sons de la Forêt Tropicale »","Sons de Fontaine est une Skill de sons ambiants développée pour vous aider à masquer les bruits indésirables, encourager la relaxation, réduire le stress et vous aider à vous endormir.Par défaut, la lecture du son durera une heure. Pour écouter le son en boucle jusqu'au moment où vous demanderez à Alexa d'arrêter, dites simplement : « Alexa, active le mode boucle » pendant la lecture du son. La Skill se souviendra de votre choix pour toutes vos utilisations futures - vous n'aurez donc pas à le répéter.FONCTIONNALITÉS PRO:+ Son de qualité Premium + Boucles améliorées (boucle toutes les 4 heures au lieu de toutes les heures)Envisagez de rédiger une évaluation de Sons de Fontaine par Invoked Apps. Vous pouvez également nous envoyer vos suggestions par e-mail à l'adresse support@invokedapps.com.Vous cherchez plus de sons? Trouvez ces Skills par Invoked Apps dans le catalogue des Skills Alexa ...- Sons d'Orage- Sons de Pluie- Sons de l'Océan- Sons de Ruisseau- Sons de Feu- Sons d'Avion- Sons de Ventilateur- Sons de Ventilateur Oscillant- Sons de la Ville- Sons de la Forêt Tropicale- Sons de Train- Sons de Grillon- Sons de Grenouille- Sons d'Oiseau- Sons d'Horloge- Sons de Chat- Sons d'Aspirateur- Bruit Rose- Bruit Brun- Bruit Blanc- Sons du Vent- Vent dans les Feuilles- Vent dans les Arbres- Pluie sur un Toit de Tôle- Pluie sur une Tente- Pluie Légère- Pluie sur une Fenêtre- Sons d'Orage Lointain- Sons de Douche- Sons de Vaisseau Spatial- Sons d'un Sèche-cheveux- Sons d'un Sèche-linge- Sons d'un Lave-vaisselle- Sons de Carillons- Sons de Baleine- Vent dans la Prairie- Sons d'une Pluie Battante- Gouttes d'eau- Sons de Cascade- Nuit dans la Forêt- Sons de Machine à Laver- Sons de Battement de Cœur- Sons de Café- Sons de Rêve- Sons de Blizzard- Sons d'un Hibou- Sons de Sous l'eauPour obtenir une liste complète de nos sons relaxants, recherchez Invoked Apps dans l'application Alexa or rendez-vous sur invokedapps.com.Cette Skill a été conçue par Invoked Apps, auteur des Skills de sons ambiants pour le sommeil et la relaxation les plus populaires. Les Skills développées par Invoked Apps sont conçues par un « Champion Alexa » certifié par Amazon - une expérience de qualité garantie!"
B07GXPDKV8,Boîte pleine de chats,Smart Voice Studio,8,"3,8 sur 5",2018,Lifestyle,Animaux,":
        boîte pleine de chats",,,True,False,False,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, ouvre boîte pleine de chats »","« Alexa, ouvre Sons de Chat »","« Alexa, ouvre Sons de Ronronnement de Chat »","Votre chat va adorer cette skill! Conduisez votre chat sauvage avec des sons que les chats aiment. Voyez comment votre chat miaule quand la boîte pleine de chat s'ouvre !!!Amusez-vous en jouant avec votre chat! Mais s'il vous plaît, ne plaisantez pas. Miaou! Ronronner.Par défaut, les sons du chat seront joués jusqu'à ce que vous l'arrêtiez. Pour arrêter les sons, dites ""Alexa, arrête"".Vous voulez plus de sons de chat ??? Envoyez-nous un email avec vos suggestions à tc.storyline@gmail.com. Vos commentaires sincères nous encouragent à continuer à faire de plus grandes skills de sons!"
B07KWCMRS4,Top saisons télévisées d'Apple TV US Non Officiel,VoiceSkillsInc,0,,-1,Actualités,,,,,True,True,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »",,"Restez au courant des ventes et des téléchargements les plus populaires d'Apple avec Le top 10 des meilleures chaînes de télévision en États Unis, d'Apple.Mis à jour automatiquement tous les jours - de sorte que vous aurez toujours les informations actuelles. Tout ce que vous avez à faire est d’ajouter cette skill à votre Flash Briefing.Si vous trouvez cette skill utile, donnez-nous une évaluation 5 étoiles."
B07ZTMX6Q8,Inserm,Check414,0,,-1,Actualités,,,https://www.inserm.fr/mentions-legales,https://www.inserm.fr/mentions-legales,True,False,True,False,Free,False,False,False,False,False,False,False,False,False,False,False,False,"« Alexa, quel est mon flash quotidien ? »","« Alexa, quelles sont les infos ? »","« Alexa, quel est mon flash quotidien ? »",L’Institut national de la santé et de la recherche médicale (Inserm) est un établissement public à caractère scientifique et technologique français spécialisé dans la recherche médicale.
